DUOX1	23
EFCAB6	23
EPHA4	23
ERCC6	23
ESPL1	23
EVC	23
GABBR2	23
GIGYF2	23
GJA8	23
GPR149	23
HIRA	23
IGSF9	23
INPPL1	23
IQCA1	23
ITGA4	23
ITGB4	23
ITSN2	23
JAK1	23
KAT6B	23
KCND3	23
KCNH3	23
KCNV2	23
KIAA0100	23
KIAA0319	23
KIAA0586	23
KIF21B	23
KIRREL3	23
KNTC1	23
LRFN2	23
LRP6	23
MAGEC3	23
MAGEL2	23
MAP3K1	23
MAP7D3	23
MAST2	23
MAST3	23
MIA2	23
MICAL2	23
MME	23
MORC1	23
MRTFA	23
MTTP	23
MYO1F	23
MYO5C	23
MYO9B	23
MYOCD	23
NAV1	23
NCOA2	23
NPHP4	23
NRG3	23
NUP210	23
OPCML	23
OPLAH	23
OVCH1	23
PASK	23
PCDHB4	23
PCDHGA3	23
PCDHGB5	23
PCDHGB6	23
PCDHGB7	23
PCM1	23
PCSK5	23
PDE3A	23
PDS5A	23
PLCB4	23
PSME4	23
PTPRB	23
RALGAPA2	23
RERE	23
REST	23
RPGRIP1L	23
RPTOR	23
RSF1	23
RTL9	23
SETD1A	23
SGO2	23
SH3PXD2A	23
SLC24A2	23
SLITRK4	23
SMG1	23
SNRNP200	23
SOHLH2	23
SRCIN1	23
SRGAP1	23
ST18	23
STAT1	23
SV2C	23
TGIF1	23
TLN1	23
TMEM131	23
TRPC7	23
WASF3	23
ZEB1	23
ZMYM4	23
ZNF512B	23
ZNF540	23
ZNF862	23
ZSCAN20	23
AASS	22
ADAMTS1	22
AFF4	22
AMPH	22
APLP1	22
ARHGAP22	22
ARMC3	22
ASAP2	22
ATP13A5	22
ATP1A2	22
ATP6V0A4	22
ATXN2L	22
BACH2	22
BCHE	22
BRPF3	22
C10orf90	22
CARMIL1	22
CASKIN2	22
CCDC110	22
CECR2	22
CEP152	22
CEP164	22
CFTR	22
CLCA4	22
CLEC16A	22
CNGB3	22
COL4A2	22
CSF3R	22
CTCF	22
DENND2C	22
DENND3	22
DLEC1	22
DNER	22
DNMT1	22
ECM2	22
EDNRB	22
EIF2AK4	22
EIF4G1	22
EIF4G3	22
EPHA7	22
FCRL5	22
FIGN	22
FKBP15	22
FMNL3	22
FXR1	22
GABRG1	22
GCC2	22
GNAS	22
GOLGA4	22
GRIN2B	22
GRM3	22
GUCY1A2	22
GUCY2F	22
HEG1	22
HGF	22
IFI16	22
IL1RAPL2	22
INTS1	22
IPO11	22
IPO8	22
IQGAP2	22
ITGA8	22
ITIH1	22
ITIH5	22
JPH3	22
KANSL1L	22
KAT6A	22
KCNA1	22
KCNU1	22
LAMB2	22
LENG8	22
LRGUK	22
LRP12	22
LRRTM4	22
LTBP1	22
MADD	22
MAP3K5	22
MARK1	22
MAST1	22
MCM3AP	22
MDC1	22
MDGA1	22
MMP16	22
MROH1	22
MSH2	22
MYH4	22
MYOM1	22
NAP1L3	22
NCKAP5L	22
NCOA6	22
NDST3	22
NEFM	22
NHS	22
NIN	22
NKTR	22
NLRP2	22
NOD2	22
NPAT	22
OR6K2	22
OSBPL6	22
OTUD4	22
PAX6	22
PCDH12	22
PCDHGA11	22
PCDHGB1	22
PCDHGB4	22
PFKP	22
PITPNM3	22
PLEKHH2	22
PLEKHM1	22
PNISR	22
POTEF	22
PRKCB	22
PSMD1	22
PTK2	22
PUM1	22
RAPGEF6	22
RBBP6	22
