SRGAP1	22	1
TNRC18	22	3
TOGARAM1	22	3
TP53BP1	22	6
TRANK1	22	6
TSPOAP1	22	2
USP28	22	6
XPO4	22	3
ZMYND8	22	3
ZNF407	22	5
ZNF521	22	10
ABCA10	21	7
ABCA5	21	5
ABCB11	21	5
ADAMTS10	21	3
AGRN	21	2
ANKRD30A	21	6
APBA2	21	3
ARAP1	21	3
ARAP3	21	5
ARHGAP22	21	1
ARHGAP36	21	4
ATP12A	21	4
ATP1A2	21	1
ATP2A1	21	5
ATR	21	5
BRD3	21	3
BRINP1	21	5
C8B	21	5
CABIN1	21	4
CACNA1I	21	5
CAMSAP1	21	3
CCDC180	21	4
CCDC39	21	3
CENPE	21	6
CFAP47	21	8
CHD2	21	6
CHRD	21	5
CLASP1	21	3
COL11A2	21	4
CR1	21	4
CTNND2	21	7
DAB2IP	21	2
DICER1	21	4
DLEC1	21	1
DOP1B	21	3
DPP10	21	11
DROSHA	21	2
ERC2	21	3
EVC	21	2
EXPH5	21	5
FAM193A	21	3
FAM47A	21	7
FPGT-TNNI3K	21	4
GLUD2	21	4
GPRASP1	21	3
GRID2	21	3
HCN1	21	5
IGSF1	21	7
INPPL1	21	2
IQCA1	21	2
ITGAL	21	3
ITSN2	21	2
JAKMIP2	21	6
JCAD	21	4
KCNA1	21	1
KCNT2	21	8
KIAA1755	21	6
KIAA2026	21	5
KIF13B	21	4
KIF1B	21	3
KIF21B	21	2
KIRREL3	21	2
KIT	21	5
LAMB4	21	7
LRRIQ3	21	9
MAGI1	21	6
MAST2	21	2
MLH3	21	6
MROH2B	21	3
MRTFA	21	2
MYH1	21	4
MYH3	21	6
MYH7B	21	6
MYO1F	21	2
MYO9B	21	2
MYOF	21	7
MYOM2	21	8
MYT1L	21	4
N4BP2	21	5
NBEAL1	21	4
NCKAP5L	21	1
NID1	21	5
NLRP2	21	1
NLRP4	21	3
NOTCH2	21	5
NRAS	21	15
NRXN3	21	5
NUMA1	21	5
NUP214	21	4
OPLAH	21	2
PAM	21	4
PARD3B	21	3
PARP14	21	5
PASK	21	2
PBRM1	21	3
PCDHB4	21	2
PCDHGB4	21	1
PCSK5	21	2
PDGFRB	21	4
PHF3	21	6
PIGO	21	3
PLA2R1	21	3
PLPPR4	21	4
PPP6R2	21	3
PRKCG	21	6
PRRC2A	21	3
PRRC2C	21	6
PTPRD	21	6
RADIL	21	5
RAI1	21	0
RXFP3	21	1
SALL4	21	1
SH3PXD2A	21	2
SMTN	21	1
SPATA31E1	21	6
SRGAP3	21	3
SUPT16H	21	3
SV2C	21	2
TANC1	21	3
TIAM2	21	5
TLL1	21	5
TMEM131	21	2
TMPRSS15	21	6
TNIK	21	8
TNRC6A	21	7
TUT7	21	4
UHRF1BP1L	21	3
VIRMA	21	6
WDR7	21	4
WNK1	21	4
WNK4	21	0
WWP1	21	5
ZEB2	21	10
ZMYM2	21	5
ZMYM4	21	2
ZNF208	21	7
ZNF808	21	3
ZNF862	21	2
ZNFX1	21	5
ABCA8	20	7
ABCA9	20	7
ABCB4	20	5
ABCB5	20	8
ABCC12	20	4
ACIN1	20	4
ADAM29	20	4
APBB1	20	3
APLP1	20	2
ARFGEF3	20	4
ARHGEF11	20	3
ATAD2B	20	6
ATP13A3	20	3
ATP2B2	20	6
ATP7A	20	1
C2orf16	20	4
CARMIL1	20	2
CARMIL3	20	4
CCDC178	20	7
CD109	20	7
CHST15	20	4
